country,countrynr,year,pnoinsur,popu1564,pcovratp,ptakeupn,popu65ab,popuabpa,pturat65,pturatpa,prefrper,pcontper,pinceil,pmeantst,presitst,pfininsr,pfinstat,pfinempr,pfinothr,pbenmins,pbenstws,pbenfuls,pbenmaxs,pbeminco,pbestwco,pbefulco,pbemaxco,pbeaverp,gapwyear,pratmins,pratstws,pratfuls,pratmaxs,prtminco,prtstwco,prtfulco,prtmaxco,prtaverp,unoinsur,ulabforc,employes,ucovratl,ucovrate,uwaiting,uduratio,urefrper,ucontper,uinceil,umeantst,ufininsr,ufinstat,ufinempr,ufinothr,ubestw1s,ubesw26s,ubenmins,ubenfuls,ubenmaxs,ubestw1f,ubesw26f,ubenminf,ubenfulf,ubenmaxf,ugapweek,urtstw1s,urtsw26s,uratmins,uratfuls,uratmaxs,urtstw1f,urtsw26f,uratminf,uratfulf,uratmaxf,snoinsur,slabforc,spop1564,scovratl,scovratp,swaiting,sduratio,srefrper,scontper,sinceil,smeantst,sfininsr,sfinstat,sfinempr,sfinothr,sbestw1s,sbesw26s,sbenmins,sbenfuls,sbenmaxs,sbestw1f,sbesw26f,sbenminf,sbenfulf,sbenmaxf,sgapweek,srtstw1s,srtsw26s,sratmins,sratfuls,sratmaxs,srtstw1f,srtsw26f,sratminf,sratfulf,sratmaxf,anoinsur,alabforc,acovratl,awaiting,aduratio,arefrper,acontper,ainceil,ameantst,afininsr,afinstat,afinempr,afinothr,abestw1s,abesw26s,abenmins,abenfuls,abenmaxs,abestw1f,abesw26f,abenminf,abenfulf,abenmaxf,agapweek,artstw1s,artsw26s,aratmins,aratfuls,aratmaxs,artstw1f,artsw26f,aratminf,aratfulf,aratmaxf,unmsinet,unmfanet,sicsinet,sicfanet,accsinet,accfanet,netapwsi,netapwfa,netapwco,pminnesi,pstwnesi,pfulnesi,pmaxnesi,pminneco,pstwneco,pfulneco,pmaxneco,gapw26wy,n26apwsi,n26apwfa,napweksi,napwekfa,pnermisi,pnerswsi,pnerfusi,pnermxsi,pnermico,pnerswco,pnerfuco,pnermxco,u1stners,u1stnerf,s1stners,s1stnerf,a1stners,a1stnerf,uzrr26si,uzrr26fa,szrr26si,szrr26fa,azrr26si,azrr26fa,px2indst,uz4ind,sz4ind,az4ind,uz2inds,sz2inds,az2inds,uz2indf,sz2indf,az2indf
ITA,380,1965,20976,34212,0.61,5801,5120,9238,1.13,0.63,46,40,0,0,0,0.27,0.25,0.49,,253500.00,525935.00,525935.00,525935.00,278850.00,578528.00,578528.00,578528.00,322796.00,910624.00,0.28,0.58,0.58,0.58,0.31,0.64,0.64,0.64,0.35,9524,20271,12111,0.47,0.79,7,26,104,52,0,0,0.00,0.10,0.90,,2100.00,2100.00,1381.20,2100.00,2100.00,4620.00,4620.00,3038.50,4620.00,4620.00,17512.00,0.12,0.12,0.08,0.12,0.12,0.26,0.26,0.17,0.26,0.26,11379,20271,34212,0.56,0.33,3,26,0,0,0,0,0.08,0.18,0.74,,8756.00,11208.00,0.00,11208.00,0.00,8756.00,11208.00,0.00,11208.00,0.00,17512.00,0.50,0.64,0.00,0.64,0.00,0.50,0.64,0.00,0.64,0.00,10242,20271,0.51,3,520,0,0,0,0,0.00,0.00,1.00,,10507.00,11313.00,0.00,11313.00,0.00,10507.00,11313.00,0.00,11313.00,0.00,17512.00,0.60,0.65,0.00,0.65,0.00,0.60,0.65,0.00,0.65,0.00,469631.00,691919.00,706439.00,863207.00,709169.00,865937.00,806063.00,962831.00,858319.00,253500.00,544660.00,544660.00,507860.00,278850.00,556267.00,556267.00,507860.00,455312.00,415031.00,571799.00,15501.21,16331.36,0.31,0.68,0.68,0.63,0.32,0.65,0.65,0.59,0.14,0.28,0.56,0.54,0.68,0.64,0.14,0.31,0.75,0.75,0.75,0.75,0.66,0.22,0.65,0.71,0.14,0.66,0.72,0.30,0.64,0.70
ITA,380,1970,21716,34800,0.62,6933,5714,10173,1.21,0.68,50,40,0,0,0,0.25,0.30,0.46,,325000.00,801765.00,900654.00,0.00,374920.00,851685.00,946608.00,0.00,471061.00,1279200.00,0.25,0.63,0.70,0.00,0.29,0.67,0.74,0.00,0.37,9473,19960,12651,0.47,0.75,7,26,104,52,0,0,0.00,0.30,0.70,,2800.00,2800.00,2800.00,2800.00,2800.00,6584.00,6584.00,6584.00,6584.00,6584.00,24600.00,0.11,0.11,0.11,0.11,0.11,0.27,0.27,0.27,0.27,0.27,12874,19960,34800,0.65,0.37,3,26,0,0,0,0,0.04,0.06,0.91,,12300.00,15744.00,0.00,15744.00,0.00,12300.00,15744.00,0.00,15744.00,0.00,24600.00,0.50,0.64,0.00,0.64,0.00,0.50,0.64,0.00,0.64,0.00,9766,19960,0.49,3,520,0,0,0,0,0.00,0.00,1.00,,14760.00,15892.00,0.00,15892.00,0.00,14760.00,15892.00,0.00,15892.00,0.00,24600.00,0.60,0.65,0.00,0.65,0.00,0.60,0.65,0.00,0.65,0.00,637790.00,894779.00,984410.00,1156634.00,988258.00,1160482.00,1126134.00,1298358.00,1172060.00,325000.00,761624.00,852602.00,,374920.00,807525.00,894879.00,,639600.00,575066.00,747290.00,21656.42,22328.42,0.29,0.68,0.76,,0.32,0.69,0.76,,0.11,0.27,0.57,0.55,0.68,0.66,0.11,0.27,0.74,0.74,0.75,0.75,0.68,0.19,0.65,0.71,0.11,0.66,0.72,0.27,0.65,0.71
ITA,380,1975,21731,35364,0.61,8242,6466,10802,1.27,0.76,50,40,0,0,0,0.29,0.23,0.48,,631150.00,1844080.00,2107520.00,0.00,749710.00,1962640.00,2226080.00,0.00,1025012.00,3161600.00,0.20,0.58,0.67,0.00,0.24,0.62,0.70,0.00,0.32,10290,20527,13750,0.50,0.75,7,26,104,52,0,0,0.00,0.49,0.51,,5600.00,5600.00,5600.00,5600.00,5600.00,11180.00,11180.00,11180.00,11180.00,11180.00,60800.00,0.09,0.09,0.09,0.09,0.09,0.18,0.18,0.18,0.18,0.18,15139,20527,35364,0.74,0.43,3,26,0,0,0,0,0.06,0.11,0.83,,30400.00,38912.00,0.00,38912.00,0.00,30400.00,38912.00,0.00,38912.00,0.00,60800.00,0.50,0.64,0.00,0.64,0.00,0.50,0.64,0.00,0.64,0.00,9764,20527,0.48,3,520,0,0,0,0,0.00,0.00,1.00,,36480.00,39277.00,0.00,39277.00,0.00,36480.00,39277.00,0.00,39277.00,0.00,60800.00,0.60,0.65,0.00,0.65,0.00,0.60,0.65,0.00,0.65,0.00,1546005.00,1982993.00,2436439.00,2752583.00,2445929.00,2762073.00,2713673.00,3014626.00,2833136.00,631150.00,1797672.00,2031542.00,,749710.00,1940376.00,2170690.00,,1580800.00,1424727.00,1740871.00,52186.02,54253.58,0.23,0.66,0.75,,0.26,0.68,0.77,,0.09,0.18,0.58,0.56,0.70,0.67,0.09,0.19,0.78,0.79,0.79,0.80,0.67,0.14,0.68,0.74,0.09,0.68,0.75,0.19,0.68,0.74
ITA,380,1980,22388,37431,0.60,9252,7152,11707,1.29,0.79,50,40,0,0,0,0.37,0.21,0.42,,1988350.00,4954040.00,5661760.00,10080000.00,2225470.00,5191160.00,5898880.00,10317120.00,3134358.00,7860320.00,0.25,0.63,0.72,1.28,0.28,0.66,0.75,1.31,0.40,10520,22804,15242,0.46,0.69,7,26,104,52,0,0,0.00,0.18,0.82,,5600.00,5600.00,5600.00,5600.00,5600.00,19280.00,19280.00,19280.00,19280.00,19280.00,151160.00,0.04,0.04,0.04,0.04,0.04,0.13,0.13,0.13,0.13,0.13,16417,22804,37431,0.72,0.44,3,26,0,0,0,0,0.08,0.21,0.71,,75580.00,96742.00,0.00,967428.00,0.00,75580.00,96742.00,0.00,96742.00,0.00,151160.00,0.50,0.64,0.00,0.64,0.00,0.50,0.64,0.00,0.64,0.00,9338,22804,0.41,3,520,0,0,0,0,0.00,0.00,1.00,,90696.00,97649.00,0.00,97649.00,0.00,90696.00,97649.00,0.00,97649.00,0.00,151160.00,0.60,0.65,0.00,0.65,0.00,0.60,0.65,0.00,0.65,0.00,3579144.00,4714152.00,5979831.00,6836571.00,6003413.00,6860153.00,6414828.00,7271568.00,6756408.00,1988350.00,4509394.00,5084026.00,8441400.00,2226470.00,4810840.00,5384093.00,8722530.00,3930160.00,3464539.00,4321279.00,123362.08,130854.00,0.31,0.70,0.79,1.32,0.33,0.71,0.80,1.29,0.04,0.13,0.61,0.58,0.74,0.69,0.04,0.13,0.85,0.85,0.86,0.86,0.71,0.08,0.72,0.79,0.04,0.73,0.80,0.13,0.72,0.78
ITA,380,1985,20851,39286,0.53,10505,7293,12417,1.44,0.85,50,40,0,0,0,0.27,0.06,0.67,,5131750.00,10784000.00,12324000.00,25600000.00,5368870.00,11021000.00,12561000.00,25837120.00,6653790.00,16219840.00,0.32,0.67,0.76,1.58,0.33,0.68,0.77,1.59,0.41,10707,23441,14418,0.46,0.74,7,26,104,52,0,0,0.00,0.17,0.83,,5600.00,5600.00,5600.00,5600.00,5600.00,19280.00,19280.00,19280.00,19280.00,19280.00,311920.00,0.02,0.02,0.02,0.02,0.02,0.06,0.06,0.06,0.06,0.06,13888,23441,39286,0.59,0.35,3,26,0,0,0,0,0.00,0.00,1.00,,155960.00,198943.00,0.00,198943.00,0.00,155960.00,198943.00,0.00,198943.00,0.00,311920.00,0.50,0.64,0.00,0.64,0.00,0.50,0.64,0.00,0.64,0.00,13700,23441,0.58,3,520,0,0,0,0,0.00,0.00,1.00,,187152.00,201500.00,0.00,201500.00,0.00,187152.00,201500.00,0.00,201500.00,0.00,311920.00,0.60,0.65,0.00,0.65,0.00,0.60,0.65,0.00,0.65,0.00,7042270.00,9182700.00,12103000.00,13922000.00,12168000.00,13987000.00,12536000.00,14399000.00,13133000.00,4704750.00,9150000.00,10285000.00,19976000.00,5223000.00,9693000.00,10818000.00,20501000.00,8110000.00,6929000.00,8748000.00,241076.92,256250.00,0.38,0.73,0.82,1.59,0.40,0.74,0.82,1.56,0.02,0.06,0.65,0.61,0.78,0.73,0.02,0.08,0.92,0.92,0.93,0.93,0.73,0.04,0.77,0.84,0.02,0.78,0.86,0.07,0.76,0.83
ITA,380,1990,21081,39737,0.53,11154,8686,12530,1.28,0.89,50,40,0,0,0,0.29,0.02,0.69,,6235000.00,14503000.00,16575000.00,38471000.00,6235000.00,14503000.00,16575000.00,38471200.00,11817000.00,22714000.00,0.28,0.64,0.73,1.69,0.28,0.64,0.73,1.69,0.52,11215,24515,15133,0.46,0.74,7,26,104,52,0,0,0.00,0.21,0.79,,87360.00,87360.00,87360.00,87360.00,87360.00,87360.00,87360.00,87360.00,87360.00,87360.00,436800.00,0.20,0.20,0.00,0.20,0.20,0.20,0.20,0.20,0.20,0.20,14660,24515,39737,0.60,0.37,3,26,0,0,0,0,0.00,0.00,1.00,,218400.00,279989.00,0.00,279989.00,0.00,218800.00,279989.00,0.00,279989.00,0.00,436800.00,0.50,0.64,0.00,0.64,0.00,0.50,0.64,0.00,0.64,0.00,16500,24515,0.67,3,520,0,0,0,0,0.00,0.00,1.00,,262080.00,282200.00,0.00,282200.00,0.00,262080.00,282200.00,0.00,282200.00,0.00,436800.00,0.60,0.65,0.00,0.65,0.00,0.60,0.65,0.00,0.65,0.00,11178270.00,14519838.00,16712655.00,20414223.00,16770141.00,20471709.00,17183792.00,21033600.00,18059792.00,6955000.00,12748220.00,15544500.00,29651570.00,7315000.00,15487083.00,17457727.00,29651570.00,11356800.00,9432941.00,13134509.00,330457.54,372184.62,0.40,0.74,0.90,1.73,0.41,0.86,0.97,1.64,0.20,0.20,0.66,0.59,0.79,0.70,0.23,0.15,0.94,0.81,0.95,0.82,0.80,0.19,0.75,0.82,0.21,0.80,0.87,0.18,0.70,0.76
ITA,380,1995,21199,39247,0.54,12534,9401,13349,1.33,0.94,50,40,0,0,0,,,,,7517400.00,17964432.00,20375520.00,36205632.00,7517400.00,17964432.00,20375520.00,36205632.00,15798000.00,29005600.00,0.26,0.62,0.70,1.25,0.26,0.62,0.70,1.25,0.55,10815,23271,14168,0.47,0.76,7,26,104,52,0,0,0.00,0.20,0.80,,167340.00,167340.00,167340.00,167340.00,167340.00,167340.00,167340.00,167340.00,167340.00,167340.00,557800.00,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,14640,23271,39247,0.63,0.37,3,26,0,0,0,0,0.00,0.10,0.90,,278900.00,357721.00,0.00,357721.00,0.00,278900.00,357721.00,0.00,357721.00,0.00,557800.00,0.50,0.64,0.00,0.64,0.00,0.50,0.64,0.00,0.64,0.00,17000,23271,0.73,3,520,0,0,0,0,0.00,0.00,1.00,,334680.00,360425.00,0.00,360425.00,0.00,334680.00,360425.00,0.00,360425.00,0.00,557800.00,0.60,0.65,0.00,0.65,0.00,0.60,0.65,0.00,0.65,0.00,15049511.00,18607511.00,21281913.00,23952368.00,21352217.00,24022672.00,21719877.00,24390323.00,22434797.00,8237400.00,15710209.00,17230304.00,28351891.00,8597400.00,16310209.00,17830304.00,28351891.00,14502800.00,11981167.00,14651622.00,417689.94,436736.98,0.38,0.72,0.79,1.31,0.38,0.73,0.79,1.26,0.30,0.30,0.67,0.64,0.80,0.77,0.32,0.37,0.96,0.86,0.96,0.87,0.73,0.32,0.78,0.85,0.31,0.81,0.88,0.33,0.75,0.82
ITA,380,2000,22189,38787,0.57,14353,10130,12152,1.42,1.00,50,40,0,1,0,0.31,0.02,0.67,,8659200.00,20861184.00,23820948.00,0.00,8659200.00,20861184.00,23820948.00,0.00,17228000.00,33267093.00,0.26,0.63,0.72,0.00,0.26,0.63,0.72,0.00,0.52,12130,23720,14926,0.51,0.81,7,26,104,52,0,0,0.00,0.14,0.86,,191926.00,191926.00,0.00,191926.00,191926.00,191926.00,191926.00,0.00,191926.00,191926.00,639752.00,0.30,0.30,0.00,0.30,0.30,0.30,0.30,0.00,0.30,0.30,14580,23720,38787,0.61,0.38,3,26,0,0,0,0,0.00,0.00,1.00,,319876.00,410097.00,0.00,410097.00,0.00,319876.00,410097.00,0.00,410097.00,0.00,639752.00,0.50,0.64,0.00,0.64,0.00,0.50,0.64,0.00,0.64,0.00,19000,23720,0.82,3,520,0,0,0,0,0.00,0.00,1.00,,383851.00,413378.00,0.00,413378.00,0.00,383851.00,413378.00,0.00,413378.00,0.00,639752.00,0.60,0.65,0.00,0.65,0.00,0.60,0.65,0.00,0.65,0.00,17359924.00,25219005.00,21236287.00,27742287.00,21702629.00,28208629.00,24267666.00,29996913.00,25565666.00,9699200.00,17453831.00,19632218.00,0.00,9699200.00,18293831.00,20472218.00,0.00,16633552.00,13792228.00,20924929.00,466685.88,510863.71,0.40,0.72,0.81,0.00,0.38,0.72,0.80,0.00,0.30,0.30,0.50,0.50,0.60,0.60,0.34,0.41,0.71,0.66,0.76,0.70,0.72,0.34,0.59,0.66,0.32,0.61,0.68,0.36,0.58,0.65
ITA,380,2005,25024,38403,0.65,16502,11216,13234,1.47,1.00,50,40,0,0,0,0.32,0.02,0.66,,5460.26,13417.35,15334.11,0.00,5460.26,13417.35,15334.11,0.00,13242.33,22031.49,0.25,0.61,0.70,0.00,0.25,0.61,0.70,0.00,0.60,13731,24451,16277,0.56,0.84,7,26,104,52,0,0,,,,,211.84,211.84,0.00,211.84,227.33,211.84,211.84,0.00,211.84,227.33,423.68,0.50,0.50,0.00,0.50,0.54,0.50,0.50,0.00,0.50,0.54,15784,24451,38646,0.65,0.41,3,26,0,0,0,0,0.00,0.00,1.00,,211.84,271.57,0.00,271.57,0.00,211.84,271.57,0.00,271.57,0.00,423.68,0.50,0.64,0.00,0.64,0.00,0.50,0.64,0.00,0.64,0.00,20200,24451,0.83,3,520,0,0,0,0,0.00,0.00,1.00,,254.21,273.76,0.00,273.76,0.00,254.21,273.76,0.00,273.76,0.00,423.68,0.60,0.65,0.00,0.65,0.00,0.60,0.65,0.00,0.65,0.00,12967.00,17379.00,14042.00,18018.00,14082.00,18056.00,16080.00,19412.00,16685.00,5460.00,11396.00,12733.00,0.00,6018.00,12500.00,13694.00,0.00,11016.00,9151.00,13009.00,309.23,347.56,0.34,0.71,0.79,0.00,0.36,0.75,0.82,0.00,0.50,0.50,0.50,0.50,0.60,0.60,0.55,0.54,0.71,0.62,0.71,0.63,0.73,0.52,0.58,0.63,0.53,0.60,0.66,0.52,0.56,0.61
ITA,380,2010,18951,39547,0.48,18237,12254,14197,1.49,1.00,50,40,0,0,0,,,,,5992.48,16922.88,19340.88,0.00,5992.48,16922.88,19340.88,0.00,,25643.28,0.23,0.66,0.75,0.00,0.23,0.66,0.75,0.00,,13073,24592,16849,0.53,0.78,8,34,104,52,0,0,,,,,247.67,247.67,0.00,247.67,247.67,247.67,247.67,0.00,247.67,247.67,493.14,0.50,0.50,0.00,0.50,0.50,0.50,0.50,0.00,0.50,0.50,16849,24592,39547,0.69,0.43,3,26,0,0,0,0,,,,,246.57,316.09,0.00,316.09,0.00,246.57,316.09,0.00,316.09,0.00,493.14,0.50,0.64,0.00,0.64,0.00,0.50,0.64,0.00,0.64,0.00,22800,24592,0.93,3,520,0,0,0,0,,,,,295.88,318.64,0.00,318.64,0.00,295.88,318.64,0.00,318.64,0.00,493.14,0.60,0.65,0.00,0.65,0.00,0.60,0.65,0.00,0.65,0.00,14643.00,18967.00,16084.00,20280.00,15893.00,19886.00,18713.00,21741.00,18863.00,5879.00,13906.00,15544.00,0.00,6436.00,14906.00,16358.00,0.00,12822.00,10274.00,14461.00,359.87,387.98,0.31,0.74,0.83,0.00,0.34,0.79,0.87,0.00,0.50,0.50,0.50,0.50,0.60,0.60,0.52,0.51,0.69,0.66,0.67,0.62,0.77,0.51,0.59,0.62,0.51,0.59,0.63,0.51,0.58,0.61
ITA,380,2015,16179,39193,0.41,16886,13219,13950,1.28,1.00,50,42,0,0,0,,,,,6531.07,18720.00,22016.22,0.00,6531.07,18720.00,22016.22,0.00,0.00,28848.59,0.23,0.65,0.76,0.00,0.23,0.65,0.76,0.00,,12481,25498,16988,0.49,0.73,8,104,208,13,0,0,,,,,300.00,291.18,0.00,291.18,291.18,300.00,291.18,0.00,291.18,291.18,554.78,0.54,0.52,0.00,0.52,0.52,0.54,0.52,0.00,0.52,0.52,16878,24997,39193,0.68,0.43,3,26,0,0,0,0,,,,,277.39,355.60,0.00,355.60,0.00,277.39,355.60,0.00,355.60,0.00,554.78,0.50,0.64,0.00,0.64,0.00,0.50,0.64,0.00,0.64,0.00,22465,24997,0.90,3,520,0,0,0,0,,,,,332.87,358.47,0.00,358.47,0.00,332.87,358.47,0.00,358.47,0.00,554.78,0.60,0.65,0.00,0.65,0.00,0.60,0.65,0.00,0.65,0.00,16575.14,21411.15,17651.38,22087.99,17699.45,22121.53,19602.87,23374.12,20292.87,6359.17,14346.06,16655.16,0.00,6359.17,14550.97,16901.00,0.00,14424.30,12321.32,16772.03,376.98,421.39,0.32,0.73,0.85,0.00,0.31,0.72,0.83,0.00,0.54,0.54,0.50,0.50,0.60,0.60,0.58,0.56,0.73,0.65,0.74,0.65,0.72,0.56,0.59,0.65,0.56,0.62,0.67,0.55,0.57,0.62
ITA,380,2020,16067,38055,0.42,17708,13859,12436,1.28,1.00,50,42,0,0,0,,,,,6695.91,19985.29,22910.13,0.00,6695.91,19985.29,22910.13,0.00,,29967.61,0.22,0.67,0.76,0.00,0.22,0.67,0.76,0.00,0.00,13677,24520,17487,0.56,0.78,8,104,208,13,0,0,,,,,308.17,299.11,0.00,299.11,299.11,308.17,299.11,0.00,299.11,299.11,576.30,0.53,0.52,0.00,0.52,0.52,0.53,0.52,0.00,0.52,0.52,17487,24520,38055,0.71,0.46,3,26,0,0,0,0,,,,,288.15,369.72,0.00,369.72,0.00,288.15,369.72,0.00,369.72,0.00,576.30,0.50,0.64,0.00,0.64,0.00,0.50,0.64,0.00,0.64,0.00,22904,24520,0.93,3,520,0,0,0,0,,,,,345.78,389.00,0.00,389.00,0.00,345.78,389.00,0.00,389.00,0.00,576.30,0.60,0.67,0.00,0.67,0.00,0.60,0.67,0.00,0.67,0.00,17434.43,22027.89,18643.54,22997.22,18973.75,23266.81,21304.46,25160.92,21994.46,6695.91,19985.29,22910.13,0.00,6695.91,19985.29,22910.13,0.00,29967.61,12795.10,16539.75,409.70,483.86,0.23,0.72,0.81,0.00,0.26,0.73,0.82,0.00,0.53,0.53,0.50,0.50,0.60,0.60,0.55,0.64,0.69,0.75,0.73,0.78,0.72,0.56,0.61,0.68,0.54,0.59,0.66,0.59,0.62,0.69
JPN,392,1930,0,40871,0.00,0,0,0,0.00,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,564.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0,29619,0,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1548,29619,40871,0.05,0.04,3,26,0,0,1,0,0.45,0.10,0.45,0.01,6.51,6.51,0.00,6.51,13.85,6.51,6.51,0.00,6.51,13.85,10.85,0.60,0.60,0.00,0.60,1.28,0.60,0.60,0.00,0.60,1.28,2098,29619,0.07,3,26,0,0,0,0,0.00,0.00,1.00,,6.51,6.51,0.00,6.51,0.00,6.51,6.51,0.00,6.51,0.00,10.85,0.60,0.60,0.00,0.60,0.00,0.60,0.60,0.00,0.60,0.00,274.00,274.00,443.00,443.00,443.00,443.00,547.00,547.00,547.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,282.00,274.00,274.00,10.52,10.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.62,0.62,0.62,0.62,0.00,0.00,0.62,0.62,0.62,0.62,0.00,0.00,0.62,0.62,0.00,0.62,0.62,0.00,0.62,0.62
JPN,392,1933,0,42526,0.00,0,0,0,0.00,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,564.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0,29546,0,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2002,29546,42526,0.07,0.05,3,26,0,0,1,0,0.46,0.09,0.46,0.01,6.51,6.51,0.00,6.51,13.85,6.51,6.51,0.00,6.51,13.85,10.85,0.60,0.60,0.00,0.60,1.28,0.60,0.60,0.00,0.60,1.28,2800,29546,0.10,3,26,0,0,0,0,0.00,0.00,1.00,,6.51,6.51,0.00,6.51,0.00,6.51,6.51,0.00,6.51,0.00,10.85,0.60,0.60,0.00,0.60,0.00,0.60,0.60,0.00,0.60,0.00,274.00,274.00,443.00,443.00,443.00,443.00,547.00,547.00,547.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,282.00,274.00,274.00,10.52,10.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.62,0.62,0.62,0.62,0.00,0.00,0.62,0.62,0.62,0.62,0.00,0.00,0.62,0.62,0.00,0.62,0.62,0.00,0.62,0.62
JPN,392,1939,0,46700,0.00,0,0,0,0.00,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,570.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0,29399,0,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5774,29399,46700,0.20,0.12,3,26,0,0,1,0,,,,,6.58,6.58,0.00,6.58,13.85,6.58,6.58,0.00,6.58,13.85,10.96,0.60,0.60,0.00,0.60,1.26,0.60,0.60,0.00,0.60,1.26,,29399,0.10,3,26,0,0,0,0,0.00,0.00,1.00,,6.58,6.58,0.00,6.58,0.00,6.58,6.58,0.00,6.58,0.00,10.96,0.60,0.60,0.00,0.60,0.00,0.60,0.60,0.00,0.60,0.00,277.00,277.00,448.00,448.00,448.00,448.00,553.00,553.00,553.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,285.00,277.00,277.00,10.63,10.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.62,0.62,0.62,0.62,0.00,0.00,0.62,0.62,0.62,0.62,0.00,0.00,0.62,0.62,0.00,0.62,0.62,0.00,0.62,0.62
JPN,392,1947,4874,49615,0.10,28,3745,8766,0.01,0.00,6,6,0,0,0,0.48,0.04,0.48,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16620.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0,33881,0,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,319.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4854,33881,49615,0.14,0.10,3,26,0,0,0,0,0.49,0.01,0.49,0.10,191.77,191.77,0.00,191.77,479.43,191.77,191.77,0.00,191.77,479.43,319.62,0.60,0.60,0.00,0.60,1.50,0.60,0.60,0.00,0.60,1.50,,33881,0.27,7,156,0,0,0,0,0.00,0.00,1.00,,191.77,191.77,0.00,191.77,0.00,191.77,191.77,0.00,191.77,0.00,319.62,0.60,0.60,0.00,0.60,0.00,0.60,0.60,0.00,0.60,0.00,7928.00,7928.00,12914.00,12914.00,12914.00,12914.00,14858.00,15473.00,15257.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8310.00,7928.00,7928.00,285.73,297.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.64,0.67,0.64,0.00,0.00,0.72,0.66,0.72,0.66,0.00,0.00,0.67,0.67,0.00,0.70,0.70,0.00,0.65,0.65
JPN,392,1950,8614,51131,0.17,65,4310,9166,0.01,0.01,9,9,0,0,0,0.48,0.03,0.48,0.10,7992.00,16224.00,16224.00,54000.00,7992.00,16224.00,16224.00,54000.00,,97354.00,0.08,0.17,0.17,0.56,0.08,0.17,0.17,0.56,,8860,36160,18220,0.24,0.49,7,30,52,26,0,0,0.34,0.32,0.34,,1108.00,1108.00,69.00,1108.00,2077.00,1108.00,1108.00,69.00,1108.00,2077.00,1872.20,0.59,0.59,0.04,0.59,1.11,0.59,0.59,0.04,0.59,1.11,9031,36160,51131,0.25,0.18,3,26,0,0,0,0,0.41,0.01,0.58,0.07,1123.00,1123.00,185.00,1123.00,3323.00,1123.00,1123.00,277.00,1123.00,3323.00,1872.20,0.60,0.60,0.10,0.60,1.77,0.60,0.60,0.15,0.60,1.77,9697,36160,0.27,7,156,0,0,0,0,0.00,0.00,1.00,,1123.00,1123.00,0.00,1123.00,0.00,1123.00,1123.00,0.00,1123.00,0.00,1872.20,0.60,0.60,0.00,0.60,0.00,0.60,0.60,0.00,0.60,0.00,74709.00,74709.00,75099.00,75099.00,75099.00,75099.00,85960.00,89562.00,88296.00,7992.00,16224.00,16224.00,54000.00,7992.00,16224.00,16224.00,54000.00,48675.00,45901.00,45901.00,1653.08,1722.35,0.09,0.19,0.19,0.63,0.09,0.18,0.18,0.61,0.67,0.64,0.68,0.65,0.68,0.65,0.72,0.66,0.73,0.67,0.73,0.67,0.19,0.67,0.68,0.68,0.69,0.70,0.70,0.65,0.66,0.66
