"ref_area.label","indicator.label","source.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Latvia","Average monthly earnings of employees by sex and disability status","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Persons with disability","Currency: Local currency","2021",1171.7,,"Currency: LVA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Latvia","Average monthly earnings of employees by sex and disability status","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Persons with disability","Currency: 2017 PPP $","2021",2004.86,,"Currency: LVA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Latvia","Average monthly earnings of employees by sex and disability status","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Persons with disability","Currency: U.S. dollars","2021",1385.82,,"Currency: LVA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Latvia","Average monthly earnings of employees by sex and disability status","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Persons without disability","Currency: Local currency","2021",1411.85,,"Currency: LVA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Latvia","Average monthly earnings of employees by sex and disability status","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Persons without disability","Currency: 2017 PPP $","2021",2415.77,,"Currency: LVA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Latvia","Average monthly earnings of employees by sex and disability status","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Persons without disability","Currency: U.S. dollars","2021",1669.85,,"Currency: LVA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Latvia","Average monthly earnings of employees by sex and disability status","HIES - EU Statistics on Income and Living Conditions","Sex: Total","Disability status (Aggregate): Total","Currency: Local currency","2020",1463.11,,"Currency: LVA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Latvia","Average monthly earnings of employees by sex and disability status","HIES - EU Statistics on Income and Living Conditions","Sex: Total","Disability status (Aggregate): Total","Currency: 2017 PPP $","2020",2570.49,,"Currency: LVA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Latvia","Average monthly earnings of employees by sex and disability status","HIES - EU Statistics on Income and Living Conditions","Sex: Total","Disability status (Aggregate): Total","Currency: U.S. dollars","2020",1671.16,,"Currency: LVA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Latvia","Average monthly earnings of employees by sex and disability status","HIES - EU Statistics on Income and Living Conditions","Sex: Total","Disability status (Aggregate): Persons with disability","Currency: Local currency","2020",1044.2,,"Currency: LVA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Latvia","Average monthly earnings of employees by sex and disability status","HIES - EU Statistics on Income and Living Conditions","Sex: Total","Disability status (Aggregate): Persons with disability","Currency: 2017 PPP $","2020",1834.51,,"Currency: LVA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Latvia","Average monthly earnings of employees by sex and disability status","HIES - EU Statistics on Income and Living Conditions","Sex: Total","Disability status (Aggregate): Persons with disability","Currency: U.S. dollars","2020",1192.68,,"Currency: LVA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Latvia","Average monthly earnings of employees by sex and disability status","HIES - EU Statistics on Income and Living Conditions","Sex: Total","Disability status (Aggregate): Persons without disability","Currency: Local currency","2020",1471.8,,"Currency: LVA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Latvia","Average monthly earnings of employees by sex and disability status","HIES - EU Statistics on Income and Living Conditions","Sex: Total","Disability status (Aggregate): Persons without disability","Currency: 2017 PPP $","2020",2585.76,,"Currency: LVA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Latvia","Average monthly earnings of employees by sex and disability status","HIES - EU Statistics on Income and Living Conditions","Sex: Total","Disability status (Aggregate): Persons without disability","Currency: U.S. dollars","2020",1681.09,,"Currency: LVA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Latvia","Average monthly earnings of employees by sex and disability status","HIES - EU Statistics on Income and Living Conditions","Sex: Male","Disability status (Aggregate): Total","Currency: Local currency","2020",1635.67,,"Currency: LVA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Latvia","Average monthly earnings of employees by sex and disability status","HIES - EU Statistics on Income and Living Conditions","Sex: Male","Disability status (Aggregate): Total","Currency: 2017 PPP $","2020",2873.66,,"Currency: LVA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Latvia","Average monthly earnings of employees by sex and disability status","HIES - EU Statistics on Income and Living Conditions","Sex: Male","Disability status (Aggregate): Total","Currency: U.S. dollars","2020",1868.26,,"Currency: LVA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Latvia","Average monthly earnings of employees by sex and disability status","HIES - EU Statistics on Income and Living Conditions","Sex: Male","Disability status (Aggregate): Persons with disability","Currency: Local currency","2020",1089.39,,"Currency: LVA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Latvia","Average monthly earnings of employees by sex and disability status","HIES - EU Statistics on Income and Living Conditions","Sex: Male","Disability status (Aggregate): Persons with disability","Currency: 2017 PPP $","2020",1913.91,,"Currency: LVA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Latvia","Average monthly earnings of employees by sex and disability status","HIES - EU Statistics on Income and Living Conditions","Sex: Male","Disability status (Aggregate): Persons with disability","Currency: U.S. dollars","2020",1244.3,,"Currency: LVA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Latvia","Average monthly earnings of employees by sex and disability status","HIES - EU Statistics on Income and Living Conditions","Sex: Male","Disability status (Aggregate): Persons without disability","Currency: Local currency","2020",1647.45,,"Currency: LVA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Latvia","Average monthly earnings of employees by sex and disability status","HIES - EU Statistics on Income and Living Conditions","Sex: Male","Disability status (Aggregate): Persons without disability","Currency: 2017 PPP $","2020",2894.35,,"Currency: LVA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Latvia","Average monthly earnings of employees by sex and disability status","HIES - EU Statistics on Income and Living Conditions","Sex: Male","Disability status (Aggregate): Persons without disability","Currency: U.S. dollars","2020",1881.72,,"Currency: LVA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Latvia","Average monthly earnings of employees by sex and disability status","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Total","Currency: Local currency","2020",1301.8,,"Currency: LVA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Latvia","Average monthly earnings of employees by sex and disability status","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Total","Currency: 2017 PPP $","2020",2287.08,,"Currency: LVA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Latvia","Average monthly earnings of employees by sex and disability status","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Total","Currency: U.S. dollars","2020",1486.91,,"Currency: LVA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Latvia","Average monthly earnings of employees by sex and disability status","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Persons with disability","Currency: Local currency","2020",998.67,,"Currency: LVA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Latvia","Average monthly earnings of employees by sex and disability status","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Persons with disability","Currency: 2017 PPP $","2020",1754.52,,"Currency: LVA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Latvia","Average monthly earnings of employees by sex and disability status","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Persons with disability","Currency: U.S. dollars","2020",1140.67,,"Currency: LVA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Latvia","Average monthly earnings of employees by sex and disability status","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Persons without disability","Currency: Local currency","2020",1307.86,,"Currency: LVA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
